iteration,seed,accuracy_train,accuracy_test,loss_train,loss_test,gen_error_accuracy,gen_error_loss,beta,frobenius1,frobenius2,bound,regularization,n_per_Phase
1,55566,0.75,0.422,9.053763946617996,9.068831418375732,0.328,0.015067471757737,1.9138552463006293,19.90665651688116,1.6886361638020864,38.235286630970506,4.446093745354508,[1 3 1 3]
2,55577,0.875,0.287,1.310076865695467,1.346360123823104,0.5880000000000001,0.0362832581276368,1.8156953095338908,17.44124653388012,1.1978303289460643,31.742585407628752,0.4319227428798265,[1 1 0 6]
4,55599,0.75,0.417,3.0155962707751987,3.0280963120892466,0.333,0.0125000413140479,1.7081939098512562,20.560023454375308,0.6716646052801742,35.13924266950361,1.44905041666465,[0 3 1 4]
6,55621,0.75,0.372,10.04352742828106,10.08626945745839,0.378,0.0427420291773295,2.212388771456665,22.06854771977446,1.7827421067636786,48.98325507970716,4.308532930115493,[0 1 0 7]
8,55643,0.75,0.344,7.628711548333752,7.639291236699002,0.406,0.01057968836525,1.8308130108604748,22.109546092829927,1.7912589116851725,40.61107410607666,3.871103180321412,[0 0 4 4]
9,55654,0.75,0.374,9.575552374152236,9.607326449619192,0.376,0.0317740754669557,1.89805050577568,21.657439996425538,1.4322877038514177,41.19671095892987,4.768678528177072,[1 1 1 5]
12,55687,0.75,0.394,6.794247626398109,6.829617993739827,0.356,0.0353703673417182,2.710033711773272,21.362994424741697,2.707410262061764,58.35751640997452,2.319950890998085,[0 2 2 4]
14,55709,0.875,0.224,7.084582947323108,7.127311678503242,0.651,0.0427287311801336,1.6719868617407427,18.795525512804087,0.8369499630198968,31.457012695486807,3.9223605479097983,[0 0 7 1]
15,55720,0.75,0.542,4.095349877518117,4.114008002653568,0.2079999999999999,0.0186581251354507,1.8970271128971288,20.80731655168087,1.8316599248745624,39.62468711495399,1.8821423540116824,[2 2 0 4]
16,55731,0.875,0.367,6.947227170435173,6.983323225306735,0.508,0.0360960548715612,2.090675638894941,22.37723310913298,1.5588612107705726,46.8969168539567,3.0786577018069945,[0 0 1 7]
17,55742,0.875,0.603,6.174758280249119,6.185793954338391,0.272,0.011035674089272,1.7991831728317913,22.399453198396586,0.7523462190109859,40.323445171449535,3.136353066608168,[0 1 2 5]
19,55764,0.875,0.446,1.399597936745364,1.4392661089233796,0.429,0.0396681721780156,1.498577767832681,21.13280219209158,0.7074009264335421,31.686885422407887,0.5901779934026646,[0 3 1 4]
23,55808,0.75,0.451,6.619340277692389,6.657569675339774,0.299,0.0382293976473846,1.8727400661837503,18.15066163448749,1.3547089474682403,34.08601733959171,3.262461951054965,[0 2 0 6]
31,55896,0.75,0.625,3.094543138790361,3.106941950401375,0.125,0.0123988116110136,1.9776203989391703,22.31167370279968,1.4232884431647728,44.21370722069266,1.2993977561559835,[1 1 1 5]
36,55951,0.75,0.499,5.817817776047206,5.819211303416562,0.251,0.0013935273693563,1.124948060974905,18.289392981434798,0.1596717791034752,20.57540123437476,4.674522667661844,[1 1 1 5]
38,55973,0.875,0.481,7.793950236375747,7.815488371068078,0.394,0.0215381346923306,2.135141703999521,21.566611417401656,1.1878165170639463,46.11756005944034,3.407344365143838,[0 2 0 6]
39,55984,1.0,0.504,3.034672685647411,3.050085862328584,0.496,0.0154131766811729,1.4947963761057768,22.144804359077277,0.4032130466311304,33.107460032543614,1.6682936665041157,[0 0 0 8]
41,56006,0.875,0.608,1.8037175415977245,1.815375094642103,0.267,0.0116575530443785,1.9546859143740427,20.451251884921668,1.471566249602384,40.07912760688803,0.6493552947888098,[0 0 1 7]
54,56149,0.75,0.56,4.595101054479629,4.611201099810428,0.1899999999999999,0.0161000453307984,2.955063469714743,21.644707233294795,2.75295164363397,64.4767555460697,1.3833377256111454,[1 1 1 5]
55,56160,0.75,0.421,4.434245637955407,4.441942649796728,0.329,0.0076970118413211,1.6095654438116624,22.117232650129253,1.2256254022730264,35.65375070037369,2.4145676372436538,[2 1 1 4]
58,56193,0.75,0.41,8.066086996485023,8.091217400010603,0.34,0.0251304035255799,2.387935663307464,21.65670662638793,1.6098779737806537,51.8575100878232,3.157037276582737,[0 0 3 5]
60,56215,0.75,0.4,19.778229919905684,19.81774146956873,0.35,0.0395115496630467,3.269800372470882,21.574903814372902,2.2048702947245498,70.91306218647945,5.890098969257108,[0 0 2 6]
64,56259,0.75,0.376,2.999929334157085,3.0321007028015394,0.374,0.0321713686444544,2.013753648901268,15.411949343094602,1.6747883857960526,31.218579165235987,1.2290645588069034,[0 2 0 6]
65,56270,0.875,0.237,4.500545472610023,4.60655336378104,0.638,0.1060078911710169,2.107081830177008,20.800215592522264,1.5483651923025696,43.94901980483992,1.921025120091001,[0 3 0 5]
67,56292,0.875,0.441,17.279342159827294,17.350552735639262,0.434,0.0712105758119676,1.98907744968239,21.60648399374911,1.2638690733207294,43.05043343183589,8.452809773500539,[0 0 1 7]
73,56358,0.875,0.481,5.0239329084437125,5.04000676702011,0.394,0.016073858576397,1.6499638422910108,21.86105224473864,0.7970688436694889,36.09391314988629,2.7244777163771614,[1 1 1 5]
79,56424,0.875,0.433,5.278569656272065,5.28730178881988,0.442,0.0087321325478146,1.4140395457410655,20.27299143020881,0.8545349146123526,28.69226703041445,3.341858374074783,[1 0 3 4]
86,56501,0.75,0.5,2.178320121104921,2.1907028450286035,0.25,0.012382723923682,2.0330223530189784,22.29377659851227,1.2570737271095858,45.39574163563639,0.8117155514237657,[0 2 1 5]
90,56545,0.75,0.413,13.02502225509971,13.03752074673124,0.337,0.0124984916315291,1.7010413873277237,18.90113887880249,0.7862244874758877,32.17942318181206,7.342493687203984,[1 1 2 4]
91,56556,0.75,0.409,3.963913437760989,4.001864072899118,0.341,0.0379506351381291,2.3952234494222533,22.15219192545692,1.4652277258159778,53.17539010665621,1.443643123608351,[0 1 3 4]
92,56567,0.75,0.325,9.60029442055597,9.620078711512456,0.425,0.0197842909564869,2.4085079925566064,22.258184678759434,1.6091531309475946,53.74892827283158,3.763600305333674,[0 4 2 2]
95,56600,0.875,0.549,7.172214178502326,7.196204648822222,0.3259999999999999,0.0239904703198963,1.7517183656435389,22.100179265010595,1.0667835343887972,38.75836517286831,3.793908698443249,[1 0 0 7]
96,56611,0.875,0.403,2.59942275571174,2.6055877524840168,0.472,0.0061649967722767,1.1217467843934723,22.16478988661652,0.4013110006487263,24.867356783448145,1.823041740103264,[0 3 0 5]
97,56622,0.75,0.347,1.2665905000452602,1.3009605881396709,0.403,0.0343700880944106,2.7525464168367626,21.582595552414,2.770806716442188,59.894663741505695,0.2702418025833473,[0 2 2 4]
100,56655,0.75,0.552,8.477150445212411,8.51773436869931,0.1979999999999999,0.0405839234868992,2.2675467004302714,20.89734174676496,1.7039794424316437,47.54296757169031,3.5300804991603023,[0 0 2 6]
104,56699,0.75,0.33,16.762031065489886,16.838912473389012,0.42,0.0768814078991262,2.223280436416974,21.49506626082551,1.371948904743809,47.886803601028205,7.320585326116207,[1 0 2 5]
105,56710,0.75,0.429,9.819230785544551,9.832730130034436,0.321,0.0134993444898832,2.09943478343232,19.68303954290528,1.650346595257554,41.468258281298255,4.42109124420768,[0 3 2 3]
109,56754,0.875,0.512,2.102254230313591,2.111571464927358,0.363,0.0093172346137668,1.3627524149203163,22.227315602333555,0.9118778951311056,30.31580750271169,1.1436015113263025,[0 0 1 7]
110,56765,0.75,0.259,14.318604807780542,14.347355081258131,0.491,0.0287502734775912,2.3527348453057924,20.90890948236193,1.671857244281884,49.350126363963504,5.861862002067547,[0 0 5 3]
117,56842,0.875,0.37,8.191757298262932,8.211713045863501,0.505,0.0199557476005693,2.522391233479475,21.61553051194253,1.6487277567520018,54.68119876894942,3.037303251416967,[0 3 3 2]
119,56864,0.75,0.496,4.461431253374222,4.468069917423237,0.254,0.0066386640490145,2.193845410462491,22.3170303141572,1.1091810162898073,49.02054786026125,1.7873881237023308,[1 0 2 5]
125,56930,0.75,0.413,1.4194466417733869,1.4829281042826934,0.337,0.0634814625093065,4.445409519733557,22.32303204553297,2.9816123725438146,100.11628479618612,0.214420031545676,[1 1 1 5]
131,56996,0.75,0.362,12.218240903095548,12.274550590020802,0.388,0.0563096869252532,2.455259619181484,22.189588349072448,1.8781394155026627,54.676004338920464,4.772073787002829,[0 1 0 7]
133,57018,0.75,0.463,0.2891422852141193,0.4669128267830613,0.287,0.177770541568942,24.06177868006286,22.42767922727143,4.178148366689388,548.9344094337248,0.0001866350331225,[0 1 2 5]
138,57073,0.875,0.586,0.979088761778384,0.9866065177006912,0.289,0.0075177559223074,1.670002014107582,20.135031130735754,1.846340007456521,33.766616866492605,0.2572575841770598,[0 1 1 6]
139,57084,0.75,0.537,1.7237270215357463,1.7378969616670346,0.2129999999999999,0.014169940131288,1.5043521000653426,18.393639302395737,0.8329621364328316,27.698868191230616,0.7881230620339305,[2 1 2 3]
145,57150,0.75,0.299,9.215014762333368,9.271044646436206,0.451,0.0560298841028377,3.2665847243265618,20.956086781999428,2.805864409767907,69.06570977089407,2.6673813343851958,[1 2 0 5]
146,57161,0.875,0.613,0.7372353967532166,0.772820037627855,0.262,0.0355846408746384,2.559118139886101,22.250325834913298,1.7012079585546669,57.10740268369405,0.102720696747368,[0 3 1 4]
147,57172,0.875,0.432,1.0344977886108415,1.0550121245574169,0.443,0.0205143359465749,2.590787480638841,19.52570260749285,1.4754072664893374,50.73115752224884,0.1982155913426599,[0 2 2 4]
148,57183,0.875,0.434,4.206862444665277,4.256825481687297,0.441,0.04996303702202,2.1312712578673576,21.38135107836774,1.8271011714291316,45.73553548096479,1.7435236901247364,[0 1 1 6]
6,666732,0.75,0.46,2.491138462476853,2.49375966026503,0.29,0.0026211977881769,2.316960628991778,22.05630949165141,1.721802699125114,51.25907638453605,0.8447851284362348,[1 1 2 4]
9,666765,0.75,0.382,5.67181441040296,5.678533079576435,0.368,0.006718669173475,2.286017501589668,22.31040009036797,0.4271710685011714,51.01131280193774,2.2404322011587454,[0 1 2 5]
10,666776,1.0,0.488,17.49347119205867,17.513861724817183,0.512,0.0203905327585118,1.753173838238098,20.602453775207348,0.9753165446625288,36.1601334817716,9.673942367286475,[2 3 1 2]
17,666853,0.75,0.319,15.664357724708609,15.733180040584738,0.431,0.0688223158761314,2.6114244997386256,20.765231235238087,2.292360356548195,54.55626068739768,5.807268570441416,[2 0 1 5]
18,666864,0.75,0.28,13.775208930819993,13.8125364543562,0.47,0.0373275235362076,1.998079632065492,19.703336577614603,1.0990442748305715,39.430033323262855,6.6364100223380005,[0 0 2 6]
20,666886,0.75,0.503,2.4320155077123804,2.48815454640109,0.247,0.0561390386887095,2.6999301044569166,22.172098751010388,2.550094216922954,60.25775500410067,0.7263163825475041,[0 1 1 6]
23,666919,0.75,0.315,4.643063447313169,4.661723906195236,0.435,0.0186604588820662,1.500809671482639,20.733903620858342,0.8203177167883048,31.14198803132279,2.734186779763759,[0 2 2 4]
26,666952,1.0,0.562,5.313329549691443,5.406890348951255,0.4379999999999999,0.0935607992598122,2.5271349905865788,22.127743243389112,2.134415560877394,56.17933916345736,1.933374891711428,[0 0 0 8]
29,666985,0.875,0.301,2.152359928492412,2.187328556533865,0.5740000000000001,0.0349686280414531,2.081924226784704,19.70345743891494,1.4368534792403522,41.13003381632864,0.7809939237777801,[1 1 4 2]
37,667073,0.875,0.379,7.422713821822258,7.470082117497435,0.496,0.0473682956751764,1.8615846166229968,21.088246476093502,1.4688489002391207,39.35266842761423,3.7138566001011633,[0 0 2 6]
39,667095,0.75,0.418,1.4005262442269903,1.4267944536624262,0.332,0.0262682094354358,2.521427229989884,15.46648280332785,2.6025836861097167,39.54587787857148,0.3463810887890414,[0 5 0 3]
41,667117,0.875,0.447,6.284250827979047,6.304693757777502,0.428,0.0204429297984551,1.9775442340760276,17.08941260657462,1.5165140371243195,33.92787284671548,2.907257737946185,[0 0 1 7]
48,667194,0.75,0.544,11.721097418534104,11.726734278557103,0.2059999999999999,0.0056368600229994,1.8545824968603093,22.375510540875315,1.3376384348970545,41.5713157017652,6.030817983174606,[1 0 2 5]
51,667227,0.75,0.437,1.7629354973107834,1.7683445833263596,0.313,0.0054090860155762,1.1460752497735576,21.918261406415592,0.3267513527304175,25.122768095010983,1.0561585031710563,[1 1 2 4]
52,667238,0.75,0.355,7.406299911643976,7.451089960920036,0.395,0.0447900492760595,2.827647978854241,16.687719268139467,2.1716573035574505,47.58487721529992,2.4398225583658526,[0 3 1 4]
55,667271,0.75,0.497,9.069885820216262,9.10214184719078,0.253,0.0322560269745171,1.942984722429275,20.82745203741108,1.7555247820589384,40.610919776489496,4.400011162803152,[0 0 2 6]
66,667392,0.75,0.585,7.358797327708039,7.427875185604699,0.165,0.0690778578966595,2.701836907912531,20.594245152937397,2.391771550582021,56.01628644019381,2.56456413683895,[0 2 0 6]
67,667403,0.875,0.554,0.3166443845277249,0.4840578242088784,0.3209999999999999,0.1674134396811535,33.01060026985214,22.435515659834827,5.387192421834959,761.6613602276341,0.0007585792011559,[0 1 1 6]
70,667436,0.875,0.584,1.4494072844474126,1.4668560281607124,0.291,0.0174487437132997,2.58263324469535,21.23935339356505,1.9337230462006672,55.08033316638177,0.3647024098399528,[0 2 1 5]
72,667458,0.75,0.255,1.1357215318249834,1.1698051017884077,0.495,0.0340835699634243,1.4905011915201825,21.51046866009515,0.8000343657425473,32.08354681681492,0.4057420084507795,[2 1 0 5]
75,667491,0.875,0.459,8.232864996275698,8.242790232821328,0.416,0.0099252365456301,2.232486530217148,21.913528930555263,0.5355168081916635,48.936264053344495,3.4444786211959864,[0 3 2 3]
82,667568,1.0,0.466,3.149769633920971,3.1865716081705124,0.534,0.0368019742495415,1.8879440869953756,21.88863416476489,1.336097078529084,41.40143270531343,1.394287418640648,[0 0 0 8]
86,667612,0.875,0.506,6.266040257914158,6.297928112235877,0.369,0.0318878543217193,2.0257896879711814,21.64775762361985,1.4159092514217684,43.9475082507628,2.841132946833281,[2 1 0 5]
88,667634,0.875,0.365,10.352560824274972,10.37333884551425,0.51,0.0207780212392769,1.4599763696213577,19.260744425550996,0.6292637973385379,28.135235216754864,6.718865597925873,[1 0 1 6]
96,667722,0.75,0.529,4.5450795886113085,4.55836241317161,0.2209999999999999,0.0132828245603011,3.4030740933501726,16.888089748768905,2.5260115629114743,58.1107471162997,1.1821876754118883,[0 1 2 5]
97,667733,0.75,0.334,1.400245747884463,1.4305103246048558,0.416,0.0302645767203928,1.836988323363533,18.71422599868437,1.4982161816859505,34.4878061825681,0.4809585924449951,[1 0 0 7]
100,667766,0.75,0.458,1.40747858582744,1.4235109569837316,0.292,0.0160323711562915,2.2052648686495826,20.57118013039948,1.976131908078924,45.57373664142556,0.393114721065918,[0 2 1 5]
104,667810,0.875,0.359,3.986370593691813,4.035468966428337,0.516,0.0490983727365241,1.774386949144828,20.923160362555457,0.9864688566704244,37.16702249353169,1.9599443874609357,[2 0 1 5]
109,667865,0.75,0.362,6.613213203199066,6.65945258396926,0.388,0.0462393807701948,2.302730845587402,21.601250117461877,1.5420305730347714,49.86844580542282,2.654102974796442,[0 1 0 7]
110,667876,0.75,0.37,3.775237360418598,3.786802515174913,0.38,0.0115651547563153,2.0085657915068293,17.683368942155543,1.6617628217962648,35.67469521352263,1.607647271231714,[0 0 0 8]
111,667887,0.875,0.579,8.530827014761556,8.581788757494014,0.296,0.0509617427324577,2.608271246485115,21.44448941611815,2.160893685279187,56.216298826077455,3.098428620542458,[0 1 0 7]
113,667909,0.75,0.464,3.23313859843786,3.2635145623923307,0.286,0.0303759639544711,2.752589560151296,21.036690611566183,2.0276421436352816,58.17373106300666,0.9856491076196916,[1 0 1 6]
115,667931,0.75,0.417,15.780144825584529,15.807670976191996,0.333,0.0275261506074677,2.696483890845608,22.28062687602212,2.523944664043036,60.46360111052661,5.655154847053822,[1 1 1 5]
117,667953,0.75,0.489,5.575217813027843,5.5861784380764,0.261,0.0109606250485567,1.2278757513573797,16.832060702122163,0.490267051313589,20.676444354069577,4.097360949693671,[0 1 1 6]
122,668008,1.0,0.505,5.4202229275230245,5.461384891995341,0.495,0.0411619644723169,1.962474277779513,20.745473267503467,1.1498659026492466,40.77494785818142,2.504582742344924,[0 0 0 8]
130,668096,0.875,0.397,7.278272033332642,7.305075633952937,0.478,0.0268036006202949,3.605126121797275,21.43623786671008,3.0132118237125733,78.04009274395192,1.873557195558903,[1 1 1 5]
131,668107,0.75,0.386,8.442255738685267,8.473557123977848,0.364,0.0313013852925809,1.7137219300159765,21.65005991357126,1.2295323329112873,37.161965970203866,4.621957367463182,[0 1 0 7]
132,668118,0.75,0.487,14.740109617182952,14.782345484573348,0.263,0.0422358673903957,4.034790139784532,21.03261832601476,3.65550985263698,86.13438634457557,3.53325462288354,[0 2 1 5]
140,668206,0.75,0.323,12.63620271804194,12.656194322787202,0.427,0.0199916047452628,2.913120678205654,20.467854829695263,2.476418218097721,60.06016505612055,4.153532358673866,[0 1 3 4]
146,668272,0.75,0.193,5.763849703081448,5.778012442131644,0.5569999999999999,0.0141627390501959,1.2315836011412462,18.94477053818168,0.7536955864451125,23.350525876950638,4.232284212722203,[0 0 1 7]
148,668294,0.75,0.421,2.824389154122243,2.831846567793836,0.329,0.007457413671593,1.5380287126894592,17.530655549860413,0.6502079133459975,26.981190810169437,1.4798274458698109,[1 1 0 6]
149,668305,0.75,0.439,0.30243165603821,0.482218863216833,0.311,0.1797872071786229,30.947631109314656,22.2045384615582,5.444935657287268,707.5367958149054,4.075723073871056e-05,[1 1 2 4]
152,668338,0.75,0.435,2.8036350889485813,2.918029764056332,0.315,0.1143946751077509,3.952368031875184,18.71654376626076,3.5936860301502964,75.3259124408729,0.5984903203316027,[2 1 1 4]
5,777832,0.875,0.505,4.089280270385635,4.13722375456604,0.37,0.0479434841804051,2.5824873036435667,22.104880769229613,1.6717264235250406,57.24859014185759,1.3925359118630714,[0 1 0 7]
12,777909,1.0,0.475,2.626761168791732,2.655281483533921,0.525,0.028520314742189,1.765218861121553,21.75138210447174,1.26633531915506,38.46096465366546,1.1910683562226383,[2 1 2 3]
13,777920,0.875,0.441,5.696391690873581,5.714586097307133,0.434,0.0181944064335519,1.4684180531366864,21.02657095580997,0.6472300588143178,30.890420373876765,3.5169601664997736,[2 2 1 3]
15,777942,1.0,0.523,4.553405495205999,4.567120421297577,0.477,0.0137149260915787,2.0054970701180506,19.88094711952964,1.6419175624645133,40.00692468665533,2.005316393126962,[1 0 0 7]
17,777964,0.75,0.468,0.467059879507565,0.555136298490212,0.282,0.0880764189826469,12.362943507353778,21.45291600089258,4.935054024632176,272.14833803703505,0.0073893242918833,[1 1 1 5]
24,778041,0.875,0.341,6.362032157835584,6.441885199550807,0.534,0.0798530417152232,2.7366837332702274,22.035457944713173,2.066406040827921,60.56865637812523,2.15692410665146,[0 1 3 4]
31,778118,0.75,0.437,3.3275322214944603,3.337927375666659,0.313,0.0103951541721989,1.29456625630303,22.065212835996743,0.6764037731892425,28.578298236064978,2.1485558851531725,[0 1 0 7]
43,778250,0.875,0.571,7.327282459742487,7.335818008988214,0.304,0.0085355492457273,1.8136455812843,21.73145061579271,1.2130404465028346,39.474503877129024,3.742662458448697,[1 2 0 5]
46,778283,0.75,0.367,10.840299233939607,10.860056059437762,0.383,0.0197568254981526,1.7597941104295105,21.41070447102988,1.6894280054880204,37.79554483319052,5.85609257101855,[0 2 3 3]
49,778316,0.75,0.518,9.143283099509816,9.158396879324826,0.2319999999999999,0.0151137798150102,2.318871721032616,18.998459970863674,2.259756262558049,44.36553585713735,3.7124192878386495,[0 0 2 6]
50,778327,0.75,0.352,26.63921918809485,26.66439957422636,0.398,0.0251803861315096,2.646157147963501,21.592764247529956,2.190132748346197,57.43100803494718,9.864814432623154,[1 1 0 6]
52,778349,0.75,0.325,3.1448260195505924,3.189511843173805,0.425,0.044685823623213,2.392314536468554,19.42673687529536,2.6289961400938227,46.89850158756475,1.098528218926381,[0 1 0 7]
63,778470,0.75,0.391,3.649406311852726,3.681993600952187,0.359,0.0325872890994611,2.127869726410712,21.673561257971222,1.5868303453331918,46.24195742460007,1.4741450319755305,[0 0 1 7]
66,778503,0.875,0.533,4.791217088304631,4.823901263795873,0.3419999999999999,0.0326841754912425,2.3212736185920155,22.036567301168965,1.2314799071976854,51.23271435500368,1.8519604227432367,[0 1 0 7]
67,778514,0.875,0.586,1.9399330332557765,1.9696978696768104,0.289,0.0297648364210341,2.589124572683368,21.84009626316639,2.4903864031906555,56.91316493918831,0.5546750475051647,[0 1 0 7]
75,778602,0.75,0.452,19.081737352792917,19.110822154355606,0.298,0.0290848015626927,2.707813166798612,19.62325314220272,2.497844890413687,53.56484918130449,6.85192739177522,[1 0 2 5]
77,778624,0.75,0.336,7.259196076292541,7.30958221646659,0.414,0.0503861401740488,2.3766403792268425,22.04803873080632,2.068801118371667,52.6304288652225,2.845899161267007,[0 0 2 6]
79,778646,0.75,0.306,5.572168666133871,5.584730632265266,0.444,0.0125619661313951,1.2347023994859505,21.145502821951403,0.6466582846718699,26.12060876629325,4.067813385820135,[0 1 1 6]
86,778723,0.875,0.477,3.2004288611887963,3.2128059724267324,0.398,0.012377111237936,1.6390602953381663,18.65779394763411,1.4320826981128618,30.67119955474911,1.6225026518485794,[0 1 0 7]
91,778778,0.875,0.618,6.370923565719399,6.382251230591559,0.257,0.0113276648721605,1.7245789963516076,21.03009539301292,1.215342862746977,36.32857361704009,3.3812103728633813,[1 0 1 6]
92,778789,0.75,0.462,6.4610323812936405,6.526352916882203,0.288,0.0653205355885626,3.736945278729631,21.042429359577515,3.741136783483221,79.8675291429429,1.6067284325907716,[0 1 1 6]
94,778811,0.875,0.296,1.9248794580631383,1.9639187817145225,0.579,0.0390393236513839,2.611438926900077,21.434343863207715,2.230147857401287,56.27663952599189,0.5397927633557946,[0 2 5 1]
95,778822,0.75,0.553,12.237513758717768,12.246505876900782,0.1969999999999999,0.0089921181830145,2.4520111812466303,22.2443482700016,1.094852328057191,54.60941760248505,4.772848707469544,[0 1 2 5]
98,778855,0.75,0.359,11.55892124959107,11.623352683235812,0.391,0.064431433644744,2.585790382197667,21.831450618807764,2.1992219385195813,56.737262267729776,4.278604968615525,[1 2 1 4]
101,778888,0.75,0.374,6.937369105975846,6.964973436438886,0.376,0.0276043304630393,1.4658406940718194,21.0712745727421,0.6925463312164306,30.90380983806909,4.375439306025259,[0 2 1 5]
109,778976,0.875,0.492,13.843372949526032,13.875257198024418,0.383,0.0318842484983861,1.7207995136986942,16.518342980289674,1.044858312349822,28.481565265851344,7.748400742365126,[2 0 0 6]
111,778998,0.875,0.521,5.185546775881614,5.200713687305166,0.354,0.0151669114235524,2.600801868380633,21.40331186143225,2.1074749588807933,55.93497176343906,1.7928571066094563,[0 1 3 4]
112,779009,0.875,0.34,6.672253987187028,6.718435287775191,0.5349999999999999,0.046181300588163,2.203553157880849,20.39856482776847,1.8659729552355784,45.1369937029297,2.7965112014161355,[0 0 5 3]
113,779020,0.75,0.255,7.987302389059999,8.039554488314456,0.495,0.0522520992544572,2.2536673412168327,17.107290657647404,2.6134934314960865,39.00145297858213,3.318443151784335,[0 2 4 2]
114,779031,0.75,0.563,1.9876320922129276,1.998489813259608,0.187,0.0108577210466802,2.023480872234673,17.679100211061666,1.8889286620366144,35.97693428686683,0.7382142158486991,[1 1 0 6]
118,779075,0.75,0.425,3.850112257014514,3.861242288944317,0.325,0.0111300319298033,1.7500040933524792,20.02648608202774,1.1189067528539014,35.10109059901718,1.886410198572796,[0 1 1 6]
119,779086,0.75,0.367,5.138473345118375,5.194670714986397,0.383,0.0561973698680215,2.2295787495524624,22.206087096654343,1.293892351414322,49.594194690850856,2.082108765489711,[0 2 0 6]
122,779119,0.75,0.339,13.013527148750756,13.044964021172357,0.411,0.0314368724215992,2.756453273113012,22.29234082649268,1.7314188338716043,61.6328571978131,4.53184413679685,[0 3 2 3]
125,779152,0.75,0.305,17.353406362039276,17.388527383602405,0.445,0.0351210215631283,2.026845520472977,20.58928505761289,2.009407552362456,41.92956926612885,8.302644534843546,[1 1 2 4]
126,779163,1.0,0.426,6.254354988564724,6.293607353976644,0.5740000000000001,0.0392523654119205,2.5634501754364254,17.983069796703862,2.232181311330125,46.45247809112569,2.238331009774005,[0 0 0 8]
136,779273,0.875,0.408,0.723404072201999,0.7640772534976596,0.467,0.0406731812956606,1.6991299136478908,22.41379775833424,0.6970922496105699,38.10236861124697,0.1267321923520719,[0 1 0 7]
138,779295,0.75,0.359,4.823675954665874,4.864310853976475,0.391,0.0406348993106009,2.161989050034313,22.2756492624528,1.4895003008517906,48.26725465199649,1.9955104159954415,[2 0 2 4]
144,779361,0.75,0.382,9.133981732217698,9.160595226164526,0.368,0.0266134939468276,1.782120589205853,20.01457399018112,1.564525470749734,35.7771932118675,4.831846941159912,[0 0 0 8]
146,779383,0.75,0.244,2.111139239779556,2.156327295626192,0.506,0.0451880558466357,2.428774685100107,19.190564915092487,1.6878530932400262,46.78948731598266,0.6595014276074574,[0 4 1 3]
147,779394,0.75,0.496,2.760385472730588,2.7886952558541136,0.254,0.0283097831235257,2.7298830887749435,21.789333902950418,2.663842065095688,59.92520112439853,0.8209482056122185,[0 1 1 6]
148,779405,0.875,0.421,1.2566568312580793,1.272663547020636,0.454,0.0160067157625567,1.5141933792705542,19.61001661212398,1.328942824334809,29.76146376499158,0.4744612979341329,[0 1 1 6]
154,779471,0.75,0.365,3.7315857248446047,3.754027598406462,0.385,0.0224418735618572,1.5173897142682309,19.71797106431316,1.0574244977115062,29.962838884145945,2.1070725825766523,[0 1 2 5]
9,888987,0.75,0.468,5.0994728037474895,5.115469884911951,0.282,0.0159970811644614,2.474467646211998,21.93910848039925,2.5340721403954123,54.64854948185895,1.8445627115835777,[0 1 1 6]
11,889009,0.875,0.426,1.3017955015065883,1.341566221272752,0.449,0.0397707197661634,2.579230472824246,17.97555770331184,2.684877555181661,46.8774157285157,0.304693861085986,[0 0 3 5]
13,889031,0.75,0.349,12.78130576396774,12.814715573927264,0.401,0.0334098099595259,1.888068147052239,21.85451137027825,1.013862938453297,41.30718518187778,6.492869846282983,[0 0 1 7]
17,889075,0.875,0.485,8.798295951305725,8.802750888300716,0.39,0.0044549369949908,1.404582190607902,21.967232792875183,0.6560177142955611,30.86853945037026,5.868502860744248,[0 0 3 5]
18,889086,0.75,0.528,2.71243018489726,2.724234064312007,0.2219999999999999,0.0118038794147468,2.060649744688679,21.08390461557271,1.91986166620984,43.62629127862496,1.052180640709658,[0 0 1 7]
20,889108,0.875,0.377,0.6407938882572478,0.7474284204823625,0.498,0.1066345322251146,4.234067174268086,21.454445447214788,3.694012673015641,92.17623159953612,0.0489252728731859,[0 1 0 7]
22,889130,0.875,0.552,4.837612725549764,4.856763518330658,0.3229999999999999,0.019150792780894,1.6018476468398817,22.365320334883556,1.1967783488259254,35.8770903651692,2.6883138615202844,[0 2 0 6]
28,889196,0.75,0.454,4.881056898809556,4.908967023969873,0.296,0.0279101251603171,2.1976286316365545,20.580613068357827,1.897164862783962,45.420303847797136,1.985748543118265,[1 1 0 6]
33,889251,0.75,0.377,2.0684913863591494,2.1005261289076493,0.373,0.0320347425484999,2.150608652066897,22.119891436819096,1.8414860282432155,47.73579386543066,0.7197787257512076,[0 1 1 6]
35,889273,0.75,0.416,6.871759593435652,6.879340832032129,0.334,0.0075812385964777,1.2956551228906554,21.03096074361058,0.5456401917457762,27.25804140629961,4.880478686594756,[0 2 1 5]
36,889284,0.75,0.474,1.863508398206064,1.8844266117620831,0.276,0.020918213556019,2.645809363674492,21.11922933427344,2.345385333982691,56.22096995808881,0.5067853635474242,[0 4 0 4]
37,889295,0.75,0.337,6.922547933244671,6.967132352887233,0.413,0.0445844196425619,1.5949495703430188,22.073293057960303,0.8158631343373074,35.22982937483837,4.021627809374089,[0 1 1 6]
