iteration,seed,accuracy_train,accuracy_test,loss_train,loss_test,gen_error_accuracy,gen_error_loss,beta_PM,W1_F_sq,W2_F_sq,complexity,regularization,n_per_Phase
118,23520,0.875,0.379,2.6148001116915376,2.7205439101901083,0.496,0.1057437984985707,2.9931798813387096,0.1479269556668617,0.6760654439825591,2.717029916727619,0.295534461217151,[1 0 1 6]
120,23542,0.75,0.266,1.8740797989854632,1.9202370901893189,0.484,0.0461572912038557,2.967095708255618,0.1275153725476519,0.4476389543325248,2.250213630420592,0.2696510919436893,[0 4 0 4]
121,23553,0.75,0.433,0.9105421237295636,0.946182887778778,0.317,0.0356407640492142,2.872801808324565,0.1247416823256822,0.1135320737626035,1.402309160292861,0.2008692945270486,[0 2 1 5]
124,23586,0.75,0.44,4.024712878291595,4.120500416623062,0.31,0.095787538331467,2.9520464255307903,0.1179616134193574,0.2900264632958532,1.885588491104852,1.0025979952821154,[0 1 4 3]
127,23619,0.75,0.4,4.173374090736419,4.233172029207109,0.35,0.0597979384706901,2.948955702826217,0.1517193708546258,0.1761173356252933,1.688484343393312,1.292794134750368,[1 0 3 4]
129,23641,0.75,0.375,2.50716054701388,2.562868275565417,0.375,0.0557077285515377,2.980098588237096,0.125647280269729,0.2583796467050275,1.8467642986705397,0.589515888295759,[0 2 4 2]
131,23663,0.75,0.363,1.3238037310573656,1.4036715079851598,0.387,0.0798677769277942,2.9900263775146265,0.1575199019842106,0.4568331161430027,2.343602851235415,0.1547132518288661,[0 1 1 6]
133,23685,0.75,0.415,1.2417384571538,1.2913601246597413,0.335,0.0496216675059413,3.0005565845407327,0.1608716897771411,0.2308200210297737,1.877906700533546,0.2158289287611477,[0 1 3 4]
137,23729,0.75,0.516,3.112998648945408,3.126854141038716,0.2339999999999999,0.0138554920933073,2.924684065686502,0.1451188349289831,0.1533844854602534,1.5979145164140465,1.0091846863670682,[2 2 0 4]
139,23751,0.75,0.401,2.966095737080326,2.9823230219111574,0.349,0.0162272848308315,2.94494534554864,0.1255431493218819,0.2079694180990456,1.7007220447350786,0.8387341777360776,[0 1 4 3]
141,23773,1.0,0.456,2.17479005010787,2.290989971571755,0.544,0.1161999214638851,2.9250215025432458,0.1542712371679109,0.2403320926297575,1.83742421633855,0.5229108929510465,[0 0 0 8]
142,23784,0.75,0.517,2.70021679727017,2.7348971957344026,0.2329999999999999,0.0346803984642325,2.8256610920456184,0.151885010603401,0.1349985089308608,1.5134667066690597,0.9603655127914712,[2 0 1 5]
143,23795,0.75,0.462,1.175552243056538,1.3786526550755984,0.288,0.2031004120190604,2.858705029635236,0.2124054409113751,0.1757013972520259,1.7809223867066168,0.2688968066611185,[0 3 0 5]
145,23817,0.75,0.406,1.6262706325942429,1.7500039200417563,0.344,0.1237332874475134,2.9886116067943744,0.1551226972378051,0.4704570914218232,2.363800571353583,0.2156903610002437,[1 2 1 4]
148,23850,0.875,0.319,0.8016504388972674,0.9007383544345052,0.556,0.0990879155372377,2.9412709841046367,0.1867624837271514,0.4316191230411864,2.312934426214997,0.068611887106822,[1 1 1 5]
151,23883,0.75,0.331,1.090184417572668,1.20035440027049,0.419,0.1101699826978219,2.989811471647144,0.1202634289873048,0.2085493536702754,1.7144236543342424,0.2237010579536201,[0 2 2 4]
152,23894,1.0,0.496,3.6417411456741866,3.8623936299525887,0.504,0.2206524842784021,2.995430429498814,0.1635822112952263,0.671719162978252,2.737668350850989,0.4477755571156293,[0 1 3 4]
153,23905,0.75,0.462,1.2877369197116622,1.3283489771969086,0.288,0.0406120574852464,2.982554953027536,0.1417689576462939,0.3320142295827203,2.052949549210453,0.1846053576439144,[1 2 2 3]
156,23938,0.75,0.532,0.7382645657168682,0.7921089533627346,0.2179999999999999,0.0538443876458664,2.954041346065501,0.1741221397709915,0.2195935905686783,1.853565566304338,0.0748189621366145,[0 3 0 5]
158,23960,0.75,0.419,1.1069101639222492,1.3070533632660934,0.331,0.2001431993438442,2.9851055917467715,0.1601353563469411,0.4712477362901337,2.371953506422154,0.134636016069269,[2 0 1 5]
159,23971,0.75,0.317,0.6049766660482556,0.7115408430203045,0.433,0.1065641769720489,2.935065800841132,0.1586878675526126,0.2984538867247877,1.9844642858088133,0.0393736081749008,[0 4 1 3]
164,24026,0.875,0.265,0.546221673687292,0.7938715396621242,0.61,0.2476498659748321,2.9412617193596784,0.3005119602551607,0.3326228049372523,2.3403550658101677,0.0358988041262623,[0 5 2 1]
165,24037,0.75,0.396,2.7283872006399945,2.7722247979499564,0.354,0.0438375973099618,2.9557292595211706,0.1592237623413123,0.2908067480238044,1.982830679558857,0.5652039688681771,[0 0 1 7]
166,24048,0.75,0.432,1.1513187106875633,1.1965346427478625,0.318,0.0452159320602989,2.995085172608541,0.1583659000588158,0.512099951185519,2.45243501709453,0.11069375906197,[1 2 1 4]
167,24059,0.75,0.331,2.6600932065339884,2.701293377875375,0.419,0.0412001713413867,2.9406301548388383,0.1913593621935042,0.3442307813778747,2.1520714917053674,0.4649093011178797,[0 1 2 5]
169,24081,0.75,0.313,1.2935673593726316,1.3778266537055202,0.437,0.0842592943328885,2.9872900924190144,0.1574866170825417,0.4622220501369293,2.3516418678177398,0.1506413589141035,[1 1 2 4]
170,24092,0.75,0.315,2.799436023212797,2.8816661097994336,0.435,0.0822300865866361,2.952859959877687,0.1402473873373897,0.3798948500095515,2.1296288014421423,0.5163788676343719,[1 1 1 5]
171,24103,0.75,0.298,0.5147392435215685,0.7010345404639566,0.452,0.1862952969423881,2.9588857063619,0.2143870610327351,0.3487377785002487,2.220396490182222,0.0257491704911591,[0 2 1 5]
175,24147,0.875,0.493,3.115137023002079,3.148537355458662,0.382,0.033400332456583,2.9860770305592874,0.2026385799043847,0.2485137802872549,2.005684525056101,0.6567695303899297,[0 0 2 6]
176,24158,0.875,0.415,5.024931119814993,5.113460061601325,0.46,0.0885289417863317,2.927927133621784,0.1519137292629902,0.2618484213356885,1.8833699840778024,1.2903504177183005,[1 0 0 7]
178,24180,0.875,0.376,1.0757999185557878,1.145802933379879,0.499,0.0700030148240911,2.9097294920157584,0.1315940038904998,0.2011304903843976,1.6783981909417418,0.2174124083521597,[0 2 0 6]
180,24202,0.875,0.517,0.8336066646493971,0.8922154038562519,0.358,0.0586087392068547,2.9633306891959723,0.1328406565370347,0.3243409684398015,2.003662186631919,0.0930991614001294,[1 0 4 3]
181,24213,0.75,0.326,2.924373857480594,3.0252323489081987,0.424,0.100858491427604,3.074565553034891,0.1145908374680765,0.3924580900594567,2.1893172115909887,0.5113756131552422,[0 0 1 7]
183,24235,0.75,0.353,2.3740608497616265,2.426003322858858,0.397,0.0519424730972315,2.943381685064253,0.1332960964786434,0.2495764739372089,1.8212673840711129,0.5686167819335568,[0 1 1 6]
186,24268,0.75,0.419,2.470252048915806,2.5535011908969008,0.331,0.0832491419810947,2.98351651751036,0.118968328681326,0.4955877699148843,2.338886854319768,0.3705689702658981,[1 0 1 6]
187,24279,0.875,0.436,0.5081024549131093,0.6283009094797019,0.439,0.1201984545665925,2.9403285880358627,0.2663855593068078,0.3602747756129173,2.3276194077928007,0.0180298183051384,[2 0 1 5]
189,24301,0.875,0.446,3.0061514711034354,3.05999801777798,0.429,0.0538465466745448,2.9678741487989706,0.1674192731126418,0.3954059841766553,2.2265490670626,0.5096805961854842,[0 2 2 4]
190,24312,0.75,0.395,3.855793234249876,3.909074521133877,0.355,0.0532812868840011,2.964133397724268,0.1581643164843167,0.2422806232411309,1.8757249262218847,0.9640433807454396,[0 4 2 2]
194,24356,0.75,0.516,2.288157966324337,2.356820273342547,0.2339999999999999,0.0686623070182101,2.8873509740249483,0.1833277067194766,0.1598390750813147,1.691422872253251,0.6448743176016406,[0 1 1 6]
197,24389,0.875,0.497,2.007578178998056,2.065649347984176,0.378,0.0580711689861197,2.9641308044548285,0.1710889364781337,0.3780458898366392,2.196528580843119,0.312139955941403,[0 1 2 5]
198,24400,0.75,0.313,1.4482877663850924,1.5901712248267772,0.437,0.1418834584416848,2.895087739805124,0.1312074397950651,0.1968561804848113,1.6582147226521486,0.3773219414853527,[0 0 2 6]
199,24411,0.75,0.411,2.039262229252061,2.0576306812392966,0.339,0.0183684519872358,2.835949359578947,0.1132232425585346,0.0981441975154607,1.3038196298767348,0.8913130927255035,[2 1 2 3]
201,24433,0.75,0.555,1.8088968973092752,1.854139468185809,0.1949999999999999,0.0452425708765338,2.9571435695243258,0.1556183736545217,0.3177649571567518,2.034599299408112,0.330883388296259,[0 0 3 5]
202,24444,0.875,0.421,1.3590504634380665,1.434510696226279,0.454,0.0754602327882125,2.965571102849181,0.1109448912475958,0.3554593759658013,2.025301100936264,0.2155005095177013,[0 3 1 4]
204,24466,0.875,0.352,0.864040846438412,0.93332979196395,0.523,0.0692889455255381,2.984707133676361,0.1593574833506519,0.3066646923161893,2.037534706798937,0.0914143532273339,[2 2 2 2]
206,24488,0.875,0.444,2.0894979426895675,2.1398613922428296,0.431,0.0503634495532621,2.905677351037673,0.1888756056660271,0.1693329875305786,1.739063292424881,0.5259507653217639,[0 0 0 8]
207,24499,0.75,0.378,0.8393785886761023,0.9573620189279374,0.372,0.1179834302518351,2.968691627588906,0.1520221486886103,0.3353452653724881,2.0724942383511604,0.0934439695715472,[2 1 0 5]
208,24510,1.0,0.56,0.3817083861916746,0.4877022920888447,0.4399999999999999,0.1059939058971701,3.515884639058026,0.9346942825986476,0.4743111698963249,4.173409052214021,0.0021830371393424,[1 3 0 4]
212,24554,0.75,0.432,2.948135636780997,3.0086766006130388,0.318,0.0605409638320413,2.946819386900473,0.1550982861134759,0.3798524607718522,2.1553133427666813,0.5398239005165166,[0 1 1 6]
216,24598,0.875,0.471,0.4380694972767679,0.5879405254445399,0.404,0.1498710281677719,2.9669847021604028,0.4339644187031691,0.5356287312324851,2.9215281576214247,0.0117885100190948,[0 1 2 5]
225,24697,0.875,0.314,2.004536601583539,2.0721942991109383,0.5609999999999999,0.0676576975273994,2.9494388120213504,0.1361678306275693,0.253282140754094,1.8406246293609236,0.4506994599926052,[2 1 2 3]
229,24741,0.75,0.411,2.4617988267196576,2.487741912248689,0.339,0.0259430855290312,2.9402953232837885,0.1553652751579136,0.2547985395212532,1.8830837034424484,0.557736257663659,[0 1 1 6]
230,24752,0.875,0.452,2.1083247891960903,2.1974541603956976,0.423,0.0891293711996072,2.926811219464461,0.1480500254808614,0.1532996605058989,1.60668257185158,0.6438354043665139,[0 1 2 5]
232,24774,0.875,0.568,2.6366510834653134,2.682441609259981,0.307,0.0457905257946675,2.9716022965266613,0.1238266175159616,0.3137521119287765,1.9657070115853847,0.5570371870858328,[0 2 1 5]
235,24807,0.75,0.403,1.7441836117341998,1.8087335578057933,0.347,0.0645499460715934,2.9391129028839087,0.1635873346923644,0.3551074576132039,2.116762890582451,0.2919702745534369,[0 0 1 7]
237,24829,0.875,0.386,0.6488331297138351,0.6981078544132986,0.489,0.0492747246994634,2.954428741613349,0.146314390329283,0.2399543736358609,1.83619294558744,0.0420155898104879,[0 2 2 4]
238,24840,0.75,0.442,0.6496069162088917,0.7723696585191164,0.308,0.1227627423102247,2.948006755109455,0.187156738909814,0.2483386708870514,1.9454508590270017,0.060700362312493,[1 3 1 3]
239,24851,0.75,0.3,1.7084143551016997,1.803060988591843,0.45,0.0946466334901434,2.972601215109414,0.1431854560040652,0.2853392768634518,1.9459182779976485,0.3285294036383455,[1 0 2 5]
1,33344,0.75,0.36,1.111803383337533,1.1432754747373193,0.39,0.0314720913997863,2.986716063258855,0.1380716298226654,0.25714724066387,1.8776419256689805,0.1664282136548869,[0 0 1 7]
2,33355,0.75,0.432,1.2654482632776871,1.3588628071060829,0.318,0.0934145438283957,2.9753508593771825,0.1390666277136171,0.3334457736612956,2.0452424193129293,0.2177670393630208,[0 3 2 3]
3,33366,0.75,0.4,4.761546779638355,4.836399365172188,0.35,0.0748525855338329,2.9940577362474112,0.1375401389024281,0.579207254599916,2.5347972774744405,0.6684684082848725,[0 4 2 2]
5,33388,0.75,0.509,0.9925050572305896,1.0294472182407504,0.241,0.0369421610101609,2.930332462382769,0.1669143543749647,0.2378795130364733,1.8643775230521968,0.1446407347936206,[0 0 3 5]
7,33410,0.75,0.4,1.720809987947147,1.766528176062209,0.35,0.0457181881150616,2.984146950019808,0.1516175762916476,0.4250366688000794,2.266094163686292,0.2360190300283754,[0 2 0 6]
8,33421,0.75,0.35,1.499335030735688,1.5290568751538105,0.4,0.0297218444181224,2.9439244935621502,0.1153969640975748,0.2126077283577734,1.6860354252112664,0.3527785002268586,[0 1 1 6]
10,33443,0.875,0.431,1.9771849090589524,2.069650729746239,0.444,0.0924658206872868,2.9138579743910977,0.1337453603466757,0.1790196444154869,1.629586644887265,0.5737571165487321,[0 0 4 4]
12,33465,0.875,0.387,0.9759838754881788,1.0895048051985523,0.488,0.1135209297103736,2.9864218810906884,0.1705586437741952,0.5162344664291172,2.4749368601154256,0.0878701832186238,[1 1 0 6]
13,33476,0.75,0.341,2.4172080442125226,2.501096729048979,0.409,0.0838886848364564,2.996805506027026,0.1311435450950852,0.4942931144525557,2.370010252413102,0.3485262641843119,[1 0 1 6]
14,33487,0.875,0.481,1.9899325879245968,2.032663666172891,0.394,0.0427310782482941,3.0052015182377065,0.1288197909159291,0.2845090393173841,1.9320637359389672,0.4015414132565653,[0 2 1 5]
17,33520,0.75,0.341,1.884210331494018,1.928217323997896,0.409,0.0440069925038781,2.8725397514637594,0.1400198862027381,0.0952149621732424,1.3932109439500144,0.7048389312172356,[0 0 3 5]
20,33553,0.75,0.405,1.6782019030823367,1.7829205051046946,0.345,0.1047186020223578,2.9782296536249024,0.1158415317566369,0.816323734103802,2.875442196652584,0.1509396966569238,[0 3 1 4]
24,33597,1.0,0.561,1.3576643212399784,1.45572785983662,0.4389999999999999,0.0980635385966417,2.9428879617029686,0.1498569129984867,0.2721859151928829,1.911841967751085,0.2598307820801069,[0 0 0 8]
28,33641,0.75,0.302,0.720610102917826,0.8856491236492608,0.448,0.1650390207314348,2.9723024715809823,0.1958354856405356,0.2795877947872185,2.049430639802103,0.0834910466071168,[0 3 1 4]
30,33663,0.75,0.491,0.5387353018197958,0.6060676946583687,0.259,0.0673323928385729,2.989755609133654,0.2949127840736357,0.4245020735258114,2.5358606856922905,0.0143019239159709,[1 2 3 2]
35,33718,0.75,0.395,1.3475402018722344,1.4123733846242028,0.355,0.0648331827519683,2.87563666875683,0.1205852173542492,0.2138574523416355,1.663009972959635,0.3154739280951691,[0 2 0 6]
37,33740,0.75,0.464,0.6388807087142645,0.6590855448506774,0.286,0.0202048361364128,2.901771878090756,0.1445532403088404,0.2242811840714371,1.7622965524848249,0.0336646938827812,[0 2 1 5]
38,33751,0.75,0.381,2.345829884864266,2.3947850226304923,0.369,0.0489551377662262,3.003996139410104,0.1566063734084889,0.2572890463510752,1.932612038195275,0.4940560238759551,[0 0 2 6]
40,33773,0.875,0.614,3.51621325825751,3.5512832340857883,0.261,0.0350699758282782,2.96863070323396,0.1254289582263995,0.443357619798831,2.2388801435290726,0.6017997575896091,[1 0 1 6]
45,33828,0.75,0.299,2.541103867682118,2.615726195126582,0.451,0.0746223274444641,2.888268459789071,0.1387749031752446,0.2207936374162154,1.7319222890329118,0.6848702329111495,[1 0 3 4]
47,33850,0.75,0.407,0.7662406200132819,0.8120416377171811,0.343,0.0458010177038992,2.744322816048739,0.1557875436988525,0.1405564851859511,1.493940451332159,0.1247614002419748,[1 2 0 5]
49,33872,0.75,0.301,1.199624186471977,1.2413125976870805,0.449,0.0416884112151034,2.949348574233955,0.145884152378877,0.2159874093966921,1.7742030882635689,0.2163316974895009,[0 0 2 6]
52,33905,0.75,0.349,0.5057522274080477,0.6399135561688957,0.401,0.1341613287608479,2.8950016438976944,0.2962431043542915,0.2016260522353751,2.04270863975026,0.0318965630114979,[0 4 3 1]
53,33916,0.75,0.346,2.5304811242223098,2.552731572187669,0.404,0.0222504479653591,2.9295675048108976,0.1502581001556437,0.210498652286985,1.759586997492367,0.6492373688314811,[0 2 3 3]
54,33927,0.75,0.353,2.980122920329485,3.052052560071333,0.397,0.0719296397418478,3.011302017840323,0.1695291653833988,0.2317165712969151,1.9074779690304555,0.687396719355263,[0 3 0 5]
56,33949,0.75,0.437,1.8275096201527403,1.8725202082924943,0.313,0.0450105881397542,2.942664565298757,0.175594023250023,0.186502267623779,1.770731844862649,0.4214856633190967,[0 1 1 6]
57,33960,0.75,0.473,4.320277802076485,4.3446456337445545,0.277,0.0243678316680693,2.933258896204366,0.1301997667857873,0.1972225001828596,1.678434902886827,1.367368270895461,[1 1 3 3]
58,33971,0.75,0.333,1.36912186586415,1.3970478863847158,0.417,0.0279260205205658,2.919336110667472,0.1169693047279813,0.143378749464375,1.489571201724065,0.3780077149824985,[1 2 0 5]
59,33982,0.75,0.474,1.8130702315799687,1.8392367017786608,0.276,0.0261664701986918,2.957026309619885,0.1586275696955979,0.2841658471703909,1.967685867220476,0.3374487238966071,[1 1 1 5]
60,33993,0.75,0.34,2.007102713623356,2.11950698928573,0.41,0.1124042756623739,2.92422938186332,0.1659843509557466,0.2367111865410809,1.855666146940811,0.4619963080994372,[1 1 1 5]
63,34026,0.875,0.358,1.9568965224855468,1.9639218959748468,0.517,0.0070253734892999,2.8905354332220003,0.146631169276477,0.1578224355428418,1.5949198300654213,0.5566816896159179,[0 4 0 4]
64,34037,0.75,0.472,0.6867776218690629,0.740845533532527,0.278,0.0540679116634641,2.9073598042670152,0.1544168259603327,0.2087632213671306,1.7521035608248652,0.0779071910829615,[0 2 0 6]
65,34048,0.75,0.497,0.3407027542431542,0.4599663594781449,0.253,0.1192636052349906,3.12113070175771,0.9864550898308132,0.4749559323912649,3.773098517662236,0.0001602832630881,[1 1 0 6]
67,34070,0.875,0.337,2.949021042559826,3.071588840170959,0.538,0.1225677976111327,2.9723667071387947,0.121554370522844,0.3286082320515044,1.9942844121722316,0.629830677824238,[1 0 3 4]
68,34081,0.75,0.377,1.369913242378284,1.4728841231610197,0.373,0.1029708807827356,2.953114485314245,0.1229155441556267,0.3586999613745998,2.049417848226382,0.2254001454203619,[1 1 0 6]
72,34125,0.75,0.435,2.033140642087599,2.1179835111374685,0.315,0.0848428690498694,2.9510487643466217,0.11144523435935,0.175920121178264,1.5819530511438296,0.6280338880160184,[1 2 2 3]
77,34180,0.875,0.475,1.45596221049871,1.504652223434895,0.4,0.0486900129361846,2.983883704890827,0.1312829536713261,0.2370466419603077,1.8109239017685437,0.2943495015802808,[0 0 0 8]
79,34202,0.75,0.504,4.679879106185159,4.700829084416251,0.246,0.0209499782310915,2.940153820230157,0.1468646645417316,0.2820824410785185,1.9256259187740328,1.1231910391053743,[2 2 2 2]
80,34213,0.75,0.363,2.8710475603070837,2.918226436653573,0.387,0.0471788763464897,2.9339972808583417,0.1228748514308741,0.2862673328692787,1.8767085679015427,0.6783042078296052,[1 0 1 6]
81,34224,0.75,0.426,1.173053882507449,1.237269439491278,0.324,0.0642155569838289,2.898219516067829,0.1212165258850759,0.2047923744178626,1.6548018775990612,0.258765620487668,[0 4 2 2]
82,34235,0.75,0.589,1.258571574757548,1.265931074903976,0.161,0.0073595001464281,2.9065461076497736,0.1364560315630375,0.1725700351578311,1.61575226664765,0.2817316812078472,[1 2 1 4]
83,34246,0.875,0.419,1.406180849153256,1.456527592788094,0.456,0.0503467436348379,2.8886457035922994,0.1610294233583051,0.1815943676481154,1.6908420361992982,0.3187030811030973,[0 0 4 4]
85,34268,0.75,0.396,1.058360573306081,1.0982148303728705,0.354,0.0398542570667894,2.8224423715713445,0.125311104952193,0.1532924419417432,1.489767184937718,0.2561881593223487,[1 2 0 5]
87,34290,0.75,0.468,3.265318752994779,3.3756579027167626,0.282,0.1103391497219834,3.0353772849741683,0.1574764731229959,0.3581017021532958,2.179515401811361,0.6205958819776848,[0 0 2 6]
88,34301,0.75,0.38,1.9958919242052595,2.0584942319193704,0.37,0.0626023077141111,2.969811841970327,0.1069153460129462,0.2971653795243507,1.887830517250133,0.4297323559795214,[1 3 1 3]
89,34312,0.75,0.562,6.355395633666727,6.400288395995526,0.1879999999999999,0.0448927623287991,2.9884423422988284,0.164120205352643,0.7494232725941697,2.8563373041849545,0.7263955025738652,[0 2 1 5]
93,34356,0.75,0.516,2.690589838012057,2.755496708560881,0.2339999999999999,0.0649068705488238,2.9224144225669764,0.1211228520650317,0.2007862972347316,1.6580913845357177,0.8260962732786659,[1 0 1 6]
94,34367,0.75,0.301,4.4101597160592405,4.443648859908701,0.449,0.0334891438494606,2.936164684545431,0.1172431035581638,0.2897528553603707,1.8731625196106148,1.1078191958685146,[3 1 1 3]
95,34378,0.875,0.431,2.3201419723564567,2.4204601298926174,0.444,0.1003181575361606,3.008974838220692,0.154712456196186,0.5034692240636759,2.441133052902708,0.3178043286056485,[2 0 2 4]
97,34400,0.875,0.335,1.306056433647925,1.4171412701062394,0.54,0.1110848364583143,2.951474089256996,0.1636706902002617,0.2606435289895029,1.9225726849711768,0.2356412943869335,[0 3 2 3]
99,34422,0.875,0.427,1.7683193752781283,1.8514540189053967,0.448,0.0831346436272686,2.9671777961585635,0.1391071914316373,0.3449485981235784,2.064387781184988,0.3111255055189341,[0 2 1 5]
102,34455,0.75,0.33,1.1613174871813552,1.2115820258105816,0.42,0.0502645386292264,2.9255296918037645,0.1405010756425664,0.1371912231593086,1.541652274722654,0.2771228798721121,[0 3 0 5]
106,34499,0.75,0.445,1.0481821778773834,1.0817587808731086,0.305,0.0335766029957251,2.951092681154028,0.1155803879176772,0.2997914087799693,1.901959879547116,0.1528457252892164,[2 0 2 4]
108,34521,0.875,0.356,1.0340694617798314,1.1295554064748117,0.519,0.09548594469498,2.8590239788626515,0.128797940397068,0.1979442097489774,1.6342570951822042,0.2264443387853282,[0 0 0 8]
109,34532,0.875,0.489,0.688163279550589,0.7631921182706765,0.386,0.0750288387200874,2.889068090555201,0.1993935447865158,0.2310891861858668,1.8955517463987983,0.0654504553456953,[0 0 4 4]
113,34576,0.75,0.486,1.824527980060953,1.874947650456527,0.264,0.0504196703955739,2.8867863793755597,0.1419447811461514,0.1891123915386404,1.660986674917394,0.4850468293503036,[0 2 0 6]
117,34620,0.75,0.333,4.512214423432404,4.589459458556759,0.417,0.0772450351243545,2.939333641161657,0.1642714186201996,0.3741663383024273,2.156833589640794,0.8683533096445704,[0 1 2 5]
118,34631,0.875,0.563,1.2836172575357054,1.318155401303997,0.312,0.0345381437682916,2.9788429857588934,0.1892820353169203,0.3956230854874205,2.278192008196012,0.1546670749366055,[0 0 2 6]
121,34664,0.75,0.344,1.9132972756804352,1.9600076942539029,0.406,0.0467104185734676,2.957680450205559,0.1332290238954311,0.2464976645230782,1.8225808871268128,0.4260859442716436,[1 0 0 7]
124,34697,0.875,0.569,1.495194642538773,1.532456177396397,0.306,0.0372615348576239,2.9616860825082743,0.1821306166293867,0.2354582411487346,1.9138745862601312,0.2764001897572224,[1 0 1 6]
126,34719,0.75,0.534,1.0827730091020644,1.0982846350167543,0.2159999999999999,0.0155116259146899,2.795901486984524,0.1165564644698001,0.1340440158407073,1.3996286203575714,0.286192219926331,[0 2 1 5]
127,34730,0.75,0.515,1.3466794692844837,1.378747749482819,0.235,0.0320682801983354,3.001054016177903,0.178436980026165,0.1696365756884114,1.7705546134125547,0.2784081641804209,[0 1 0 7]
135,34818,0.75,0.419,2.6768568780668898,2.765609133465344,0.331,0.0887522553984543,2.947386584707484,0.1203702726576901,0.2667159474459929,1.83375350951256,0.6577236125221582,[0 0 3 5]
141,34884,0.75,0.447,0.3806031855396905,0.5164308166681211,0.303,0.1358276311284305,2.9970367617341047,0.6463105582492528,0.6965535028398335,3.47302648768574,0.0039253238629756,[0 3 1 4]
143,34906,0.75,0.475,0.7644470054867465,0.817414582509997,0.275,0.0529675770232505,3.0000409775056465,0.194153683973057,0.3884585257023229,2.289902428495019,0.0557699934908185,[1 2 1 4]
146,34939,0.75,0.508,0.5048306636670966,0.6401519165754255,0.242,0.1353212529083288,2.933960984299389,0.2619602714649693,0.2865619227398456,2.1729585227320767,0.0291759500207494,[0 3 1 4]
150,34983,1.0,0.428,1.7747448442331577,1.864348360461212,0.5720000000000001,0.0896035162280546,2.96918321778221,0.1491602137610201,0.352858102517244,2.103762834909772,0.3021528248732947,[0 0 0 8]
151,34994,0.75,0.407,1.5108338462799438,1.555758870016193,0.343,0.0449250237362492,2.8034581852507525,0.1281578850056839,0.1093295869100713,1.3662004844493352,0.5421605438568682,[0 2 1 5]
159,35082,1.0,0.357,2.61556848291102,2.771972468752885,0.643,0.1564039858418646,2.970154166873499,0.1483748725869595,0.3220077302687935,2.0370637364001563,0.5368129854366751,[3 1 0 4]
161,35104,0.75,0.448,0.7470573204103763,0.8070093367172391,0.302,0.0599520163068627,2.957681897203748,0.1990731272160262,0.2380727005271556,1.9555306715889211,0.0748897920745848,[1 1 1 5]
163,35126,0.75,0.44,1.7917273830661622,1.8168089589198333,0.31,0.0250815758536711,2.9413431144768323,0.1110630003367434,0.1772995614443779,1.579483620149601,0.5065824504053076,[0 2 1 5]
164,35137,0.875,0.499,1.078290223591708,1.1515858882341523,0.376,0.0732956646424445,2.892841714260644,0.1946078468057531,0.2091193082037361,1.8380979554649792,0.1843411167374467,[1 0 0 7]
168,35181,0.75,0.427,1.1614441470300316,1.2263270179029169,0.323,0.0648828708728852,2.7831130512027182,0.1224328470587548,0.1094481202364646,1.3401808241969906,0.3742911304831158,[1 2 1 4]
170,35203,0.75,0.36,2.9044127029922286,2.9828559781927697,0.39,0.078443275200541,2.966129296225164,0.1235164919302218,0.2133094029733168,1.7214436640261797,0.8180977856932231,[0 0 4 4]
172,35225,0.75,0.316,1.2828726130441188,1.333169184062641,0.434,0.0502965710185221,2.890973012186824,0.1328237244451149,0.1598207184823688,1.5639187204707103,0.3161314074779358,[0 2 2 4]
180,35313,0.75,0.258,1.476085233403261,1.5477148782367327,0.492,0.0716296448334716,2.884343323228056,0.1439260663177646,0.1371422951725066,1.5291600175348796,0.4190718570266251,[2 2 0 4]
184,35357,0.75,0.306,0.8737952324739247,0.9926508381636028,0.444,0.1188556056896781,2.93234789978322,0.151435304425848,0.1870490416749129,1.7060226349296588,0.1605395852533092,[0 4 1 3]
186,35379,0.75,0.517,1.9790625620810784,2.0280831488052167,0.2329999999999999,0.0490205867241382,2.95894226454162,0.1999548099717715,0.3926431162435647,2.2778050678760478,0.2947098394105089,[0 1 1 6]
188,35401,0.75,0.513,1.257253930979331,1.2725946005479023,0.237,0.0153406695685713,2.8833678306864337,0.1316238839585057,0.1783803014204041,1.6054021025982317,0.2826405282288461,[1 0 1 6]
191,35434,0.75,0.354,3.2278194801177302,3.3093324246149503,0.396,0.08151294449722,2.88458734209344,0.146593899473674,0.1364330505816506,1.5346084638039288,1.1710021533698618,[1 0 1 6]
192,35445,0.75,0.395,0.8094360391268187,0.8339487160904402,0.355,0.0245126769636214,2.910062650472543,0.119086162577286,0.171782970803222,1.5694632738287106,0.1158019614555984,[1 1 1 5]
193,35456,0.75,0.341,3.076724733614808,3.1357472163366027,0.409,0.0590224827217951,2.955646277703763,0.1356864146781532,0.1644339078615573,1.6191987508389427,0.9859853990563964,[1 1 1 5]
196,35489,0.875,0.396,2.1889047583098726,2.293210584582456,0.479,0.1043058262725833,2.952370475736584,0.1836241384348867,0.2296901233436422,1.8980648616516,0.4886422869358471,[0 3 0 5]
198,35511,0.75,0.683,0.6135774646548131,0.7263770529965601,0.0669999999999999,0.1127995883417469,2.9820090817461056,0.201800366800142,0.4662759721002857,2.4373730628828354,0.0417744447981154,[0 1 1 6]
200,35533,0.75,0.445,1.1690966711913142,1.2599908728078502,0.305,0.0908942016165359,2.970487183603236,0.1679320972429546,0.4828346614071781,2.396295451447393,0.1276804343576523,[0 2 0 6]
